DATE,AIRLINES,ORIGIN,DESTINATION,FLIGHT_NUMB,COLLY, WEIGHT,CUSTOMER,CUST_ID,SERVICE,COST_A,COST_B,COST_C,PRICE
01/Jul/2024,CITILINK,JAKARTA,MEDAN,QG-0916,41,"  584,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,9324,4343,2809,20200
01/Jul/2024,GARUDA,JAKARTA,TERNATE,GA-0648,8,"  119,00 ",PT BAYA SKENA MENYALA,BSM,DTD,36852,4343,1400,49870
01/Jul/2024,CITILINK,JAKARTA,BATAM,QG-0940,10,"  114,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,10545,4343,2280,18900
01/Jul/2024,CITILINK,JAKARTA,KENDARI,QG-0330,1,"  10,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,20424,4343,1665,39300
01/Jul/2024,CITILINK,JAKARTA,PEKANBARU,QG-0936,1,"  10,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,9768,4343,1698,15300
01/Jul/2024,CITILINK,JAKARTA,MANADO,QG-0300,3,"  29,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,27972,4343,1532,42101
01/Jul/2024,CITILINK,JAKARTA,KENDARI,QG-0330,4,"  10,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,20424,4343,1665,38850
01/Jul/2024,CITILINK,JAKARTA,PONTIANAK,QG-0416,22,"  340,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10878,4343,2450,21400
01/Jul/2024,CITILINK,JAKARTA,PANGKAL PINANG,QG-0970,9,"  61,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,8991,4343,0,19050
01/Jul/2024,CITILINK,JAKARTA,MEDAN,QG-0916,14,"  196,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,9324,4343,2809,20200
01/Jul/2024,CITILINK,JAKARTA,KENDARI,QG-0330,12,"  137,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,20424,4343,1665,38850
01/Jul/2024,CITILINK,JAKARTA,KUPANG,QG-0602,2,"  17,00 ",PT DINDA SETIA KIRANA,DSK,PTP,28638,4343,2850,36800
01/Jul/2024,CITILINK,JAKARTA,PEKANBARU,QG-0936,3,"  12,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,9768,4343,1698,18400
01/Jul/2024,CITILINK,JAKARTA,BANJARMASIN,QG-0482,23,"  293,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13542,4343,1367,22900
01/Jul/2024,GARUDA,JAKARTA,TERNATE,GA-0648,3,"  17,00 ",PT BAYA SKENA MENYALA,BSM,DTD,36852,4343,1400,49870
01/Jul/2024,CITILINK,JAKARTA,BALIK PAPAN,QG-0436,3,"  10,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,15984,4343,1258,27950
01/Jul/2024,CITILINK,JAKARTA,DENPASAR,QG-0680,35,"  462,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,8103,4343,2200,16850
01/Jul/2024,CITILINK,JAKARTA,BALIK PAPAN,QG-0438,1,"  12,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,15984,4343,1258,25500
01/Jul/2024,CITILINK,JAKARTA,DENPASAR,QG-0684,2,"  41,00 ",PT DINDA SETIA KIRANA,DSK,PTP,8103,4343,2200,9025
01/Jul/2024,CITILINK,JAKARTA,DENPASAR,QG-0666,27,"  359,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,8103,4343,2200,16850
01/Jul/2024,CITILINK,JAKARTA,DENPASAR,QG-0684,40,"  447,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,8103,4343,2200,16850
01/Jul/2024,CITILINK,JAKARTA,MANADO,QG-0300,13,"  152,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,27972,4343,1532,42101
01/Jul/2024,CITILINK,JAKARTA,BALIK PAPAN,QG-0436,4,"  10,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,15984,4343,1258,27950
01/Jul/2024,CITILINK,JAKARTA,MEDAN,QG-0914,33,"  479,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,9324,4343,2809,20200
01/Jul/2024,CITILINK,JAKARTA,TARAKAN,QG-0436,4,"  12,00 ",PT BAYA SKENA MENYALA,BSM,DTD,21534,4343,1850,38300
01/Jul/2024,CITILINK,JAKARTA,PANGKAL PINANG,QG-0972,7,"  67,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,8991,4343,0,16501
01/Jul/2024,CITILINK,JAKARTA,BANJARMASIN,QG-0480,27,"  380,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13542,4343,1367,22900
01/Jul/2024,CITILINK,JAKARTA,BATAM,QG-0940,19,"  293,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10545,4343,2280,20550
01/Jul/2024,CITILINK,JAKARTA,TARAKAN,QG-0436,4,"  84,00 ",PT DINDA SETIA KIRANA,DSK,PTP,21534,4343,1850,31500
01/Jul/2024,GARUDA,JAKARTA,ACEH,GA-0140,13,"  94,00 ",PT BAYA SKENA MENYALA,BSM,DTD,25752,4343,1210,33580
01/Jul/2024,CITILINK,JAKARTA,PONTIANAK,QG-0410,9,"  104,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,10878,4343,2450,21600
01/Jul/2024,CITILINK,JAKARTA,PADANG,QG-0952,1,"  15,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,9768,4343,1621,17701
01/Jul/2024,CITILINK,JAKARTA,DENPASAR,QG-0680,6,"  83,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,8103,4343,2200,16850
01/Jul/2024,CITILINK,JAKARTA,TARAKAN,QG-0436,4,"  29,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,21534,4343,1850,35301
01/Jul/2024,CITILINK,JAKARTA,PANGKAL PINANG,QG-0972,1,"  11,00 ",PT DINDA SETIA KIRANA,DSK,PTP,8991,4343,0,10260
01/Jul/2024,CITILINK,JAKARTA,BENGKULU,QG-0990,2,"  20,00 ",PT DINDA SETIA KIRANA,DSK,PTP,9213,4343,0,9120
01/Jul/2024,CITILINK,JAKARTA,KENDARI,QG-0340,4,"  38,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,20424,4343,1665,39100
01/Jul/2024,CITILINK,JAKARTA,KENDARI,QG-0330,12,"  103,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,20424,4343,1665,39100
01/Jul/2024,CITILINK,JAKARTA,PANGKAL PINANG,QG-0970,3,"  12,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,8991,4343,0,19050
01/Jul/2024,CITILINK,JAKARTA,BENGKULU,QG-0990,1,"  21,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,9213,4343,0,15701
01/Jul/2024,CITILINK,JAKARTA,MEDAN,QG-0912,28,"  232,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,9324,4343,2809,20200
01/Jul/2024,CITILINK,JAKARTA,DENPASAR,QG-0684,5,"  31,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,8103,4343,2200,16850
01/Jul/2024,CITILINK,JAKARTA,TARAKAN,QG-0436,1,"  10,00 ",PT BAYA SKENA MENYALA,BSM,DTD,21534,4343,1850,38300
01/Jul/2024,CITILINK,JAKARTA,KENDARI,QG-0330,4,"  35,00 ",PT DINDA SETIA KIRANA,DSK,PTP,20424,4343,1665,32000
01/Jul/2024,CITILINK,JAKARTA,KENDARI,QG-0330,1,"  13,00 ",PT DINDA SETIA KIRANA,DSK,PTP,20424,4343,1665,24200
01/Jul/2024,CITILINK,JAKARTA,BANJARMASIN,QG-0480,1,"  12,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,13542,4343,1367,23400
01/Jul/2024,CITILINK,JAKARTA,MEDAN,QG-0918,30,"  387,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,9324,4343,2809,20200
01/Jul/2024,CITILINK,JAKARTA,BATAM,QG-0940,22,"  282,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10545,4343,2280,20550
01/Jul/2024,CITILINK,JAKARTA,BANJARMASIN,QG-0480,7,"  143,00 ",PT DINDA SETIA KIRANA,DSK,PTP,13542,4343,1367,14200
01/Jul/2024,CITILINK,JAKARTA,TARAKAN,QG-0436,4,"  10,00 ",PT BAYA SKENA MENYALA,BSM,DTD,21534,4343,1850,38300
01/Jul/2024,GARUDA,JAKARTA,ACEH,GA-0140,9,"  72,00 ",PT BAYA SKENA MENYALA,BSM,DTD,25752,4343,1210,33580
01/Jul/2024,CITILINK,JAKARTA,TANJUNG PINANG,QG-0974,1,"  10,00 ",PT DINDA SETIA KIRANA,DSK,PTP,10323,4343,2233,12350
01/Jul/2024,GARUDA,JAKARTA,MEDAN,GA-0196,29,"  399,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13320,4343,2809,21000
01/Jul/2024,CITILINK,JAKARTA,PANGKAL PINANG,QG-0972,1,"  17,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,8991,4343,0,19050
01/Jul/2024,CITILINK,JAKARTA,TANJUNG PINANG,QG-0974,3,"  18,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,10323,4343,2233,20201
01/Jul/2024,CITILINK,JAKARTA,MANADO,QG-0300,9,"  167,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,27972,4343,1532,43250
01/Jul/2024,CITILINK,JAKARTA,PALU,QG-0324,4,"  40,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,19203,4343,1499,30450
01/Jul/2024,CITILINK,JAKARTA,PALU,QG-0324,5,"  76,00 ",PT DINDA SETIA KIRANA,DSK,PTP,19203,4343,1499,26000
01/Jul/2024,CITILINK,JAKARTA,MEDAN,QG-0914,30,"  249,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,9324,4343,2809,20201
01/Jul/2024,CITILINK,JAKARTA,PALANGKARAYA,QG-0452,2,"  16,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,10656,4343,1199,20101
01/Jul/2024,CITILINK,JAKARTA,TARAKAN,QG-0436,3,"  30,00 ",PT BAYA SKENA MENYALA,BSM,DTD,21534,4343,1850,38300
01/Jul/2024,CITILINK,JAKARTA,PALANGKARAYA,QG-0452,2,"  10,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10656,4343,1199,21650
01/Jul/2024,CITILINK,JAKARTA,BALIK PAPAN,QG-0436,1,"  22,00 ",PT DINDA SETIA KIRANA,DSK,PTP,15984,4343,1258,17200
01/Jul/2024,CITILINK,JAKARTA,PALANGKARAYA,QG-0452,9,"  117,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10656,4343,1199,21650
01/Jul/2024,CITILINK,JAKARTA,PONTIANAK,QG-0410,3,"  10,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10878,4343,2450,21400
01/Jul/2024,CITILINK,JAKARTA,BALIK PAPAN,QG-0436,14,"  108,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,15984,4343,1258,27950
01/Jul/2024,CITILINK,JAKARTA,MEDAN,QG-0918,30,"  412,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,9324,4343,2809,20200
01/Jul/2024,CITILINK,JAKARTA,BATAM,QG-0940,17,"  260,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10545,4343,2280,20550
01/Jul/2024,CITILINK,JAKARTA,MEDAN,QG-0918,19,"  269,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,9324,4343,2809,20200
01/Jul/2024,CITILINK,JAKARTA,BANJARMASIN,QG-0482,10,"  151,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13542,4343,1367,22900
01/Jul/2024,CITILINK,JAKARTA,MAKASSAR,QG-0442,15,"  400,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13653,4343,1594,22500
01/Jul/2024,CITILINK,JAKARTA,PALANGKARAYA,QG-0452,16,"  76,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10656,4343,1199,21650
01/Jul/2024,CITILINK,JAKARTA,BATAM,QG-0944,17,"  300,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10545,4343,2280,20550
01/Jul/2024,CITILINK,JAKARTA,MAKASSAR,QG-0426,15,"  400,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13653,4343,1594,22500
01/Jul/2024,CITILINK,JAKARTA,BANJARMASIN,QG-0482,32,"  249,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13542,4343,1367,22900
01/Jul/2024,CITILINK,JAKARTA,KENDARI,QG-0330,9,"  35,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,20424,4343,1665,38850
01/Jul/2024,CITILINK,JAKARTA,MAKASSAR,QG-0426,15,"  400,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13653,4343,1594,22500
01/Jul/2024,CITILINK,JAKARTA,BALIK PAPAN,QG-0424,30,"  148,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,15984,4343,1258,27950
01/Jul/2024,CITILINK,JAKARTA,PALANGKARAYA,QG-0452,12,"  109,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10656,4343,1199,21650
01/Jul/2024,CITILINK,JAKARTA,MEDAN,QG-0978,40,"  443,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,9324,4343,2809,20200
01/Jul/2024,CITILINK,JAKARTA,MEDAN,QG-0916,13,"  216,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,9324,4343,2809,20200
01/Jul/2024,CITILINK,JAKARTA,MEDAN,QG-0978,12,"  197,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,9324,4343,2809,20200
01/Jul/2024,CITILINK,JAKARTA,KENDARI,QG-0330,26,"  154,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,20424,4343,1665,38850
01/Jul/2024,CITILINK,JAKARTA,KENDARI,QG-0330,7,"  68,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,20424,4343,1665,38850
01/Jul/2024,CITILINK,JAKARTA,MEDAN,QG-0914,10,"  119,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,9324,4343,2809,20200
01/Jul/2024,CITILINK,JAKARTA,DENPASAR,QG-0682,40,"  477,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,8103,4343,2200,16850
01/Jul/2024,CITILINK,JAKARTA,DENPASAR,QG-0682,27,"  43,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,8103,4343,2200,16850
01/Jul/2024,CITILINK,JAKARTA,BANJARMASIN,QG-0490,14,"  234,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13542,4343,1367,22900
01/Jul/2024,CITILINK,JAKARTA,MEDAN,QG-0978,38,"  221,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,9324,4343,2809,20200
01/Jul/2024,CITILINK,JAKARTA,BANJARMASIN,QG-0482,22,"  227,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13542,4343,1367,22900
01/Jul/2024,CITILINK,JAKARTA,MEDAN,QG-0916,30,"  450,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,9324,4343,2809,20200
01/Jul/2024,CITILINK,JAKARTA,KENDARI,QG-0330,8,"  40,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,20424,4343,1665,38850
01/Jul/2024,CITILINK,JAKARTA,PANGKAL PINANG,QG-0970,2,"  21,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,8991,4343,0,16501
01/Jul/2024,CITILINK,JAKARTA,MEDAN,QG-0978,17,"  188,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,9324,4343,2809,20200
01/Jul/2024,CITILINK,JAKARTA,PEKANBARU,QG-0938,8,"  97,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,9768,4343,1698,22600
01/Jul/2024,CITILINK,JAKARTA,TANJUNG PINANG,QG-0974,1,"  11,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,10323,4343,2233,20201
01/Jul/2024,CITILINK,JAKARTA,BATAM,QG-0944,12,"  341,00 ",PT DINDA SETIA KIRANA,DSK,PTP,10545,4343,2280,11050
01/Jul/2024,CITILINK,JAKARTA,MAKASSAR,QG-0340,1,"  10,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,13653,4343,1594,34800
01/Jul/2024,CITILINK,JAKARTA,TANJUNG PINANG,QG-0974,1,"  19,00 ",PT DINDA SETIA KIRANA,DSK,PTP,10323,4343,2233,12350
01/Jul/2024,CITILINK,JAKARTA,MEDAN,QG-0882,1,"  15,00 ",PT DINDA SETIA KIRANA,DSK,PTP,9324,4343,2809,11300
01/Jul/2024,CITILINK,JAKARTA,PALANGKARAYA,QG-0452,1,"  12,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,10656,4343,1199,16400
01/Jul/2024,CITILINK,JAKARTA,MEDAN,QG-0918,3,"  76,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,9324,4343,2809,25300
01/Jul/2024,CITILINK,JAKARTA,BANJARMASIN,QG-0482,1,"  10,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,13542,4343,1367,27900
01/Jul/2024,CITILINK,JAKARTA,PADANG,QG-0958,14,"  101,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,9768,4343,1621,17701
01/Jul/2024,GARUDA,JAKARTA,PALANGKARAYA,GA-0554,17,"  189,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,11322,4343,1199,25020
01/Jul/2024,CITILINK,JAKARTA,PANGKAL PINANG,QG-0970,1,"  16,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,8991,4343,0,19200
01/Jul/2024,CITILINK,JAKARTA,MEDAN,QG-0912,15,"  400,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,9324,4343,2809,20200
01/Jul/2024,CITILINK,JAKARTA,BALIK PAPAN,QG-0436,3,"  63,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,15984,4343,1258,23200
01/Jul/2024,CITILINK,JAKARTA,DENPASAR,QG-0680,19,"  294,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,8103,4343,2200,18000
01/Jul/2024,CITILINK,JAKARTA,BALIK PAPAN,QG-0436,1,"  12,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,15984,4343,1258,31200
01/Jul/2024,CITILINK,JAKARTA,BATAM,QG-0944,3,"  23,00 ",PT DINDA SETIA KIRANA,DSK,PTP,10545,4343,2280,11050
01/Jul/2024,CITILINK,JAKARTA,PEKANBARU,QG-0938,4,"  31,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,9768,4343,1698,18400
01/Jul/2024,CITILINK,JAKARTA,PADANG,QG-0958,1,"  10,00 ",PT DINDA SETIA KIRANA,DSK,PTP,9768,4343,1621,11495
01/Jul/2024,CITILINK,JAKARTA,TARAKAN,QG-0436,1,"  10,00 ",PT DINDA SETIA KIRANA,DSK,PTP,21534,4343,1850,24200
01/Jul/2024,CITILINK,JAKARTA,TARAKAN,QG-0438,2,"  14,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,21534,4343,1850,35301
01/Jul/2024,CITILINK,JAKARTA,BANJARMASIN,QG-0482,12,"  193,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13542,4343,1367,22900
01/Jul/2024,CITILINK,JAKARTA,PONTIANAK,QG-0414,13,"  144,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10878,4343,2450,21400
01/Jul/2024,CITILINK,JAKARTA,MEDAN,QG-0882,8,"  48,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,9324,4343,2809,20200
01/Jul/2024,CITILINK,JAKARTA,TARAKAN,QG-0436,1,"  12,00 ",PT DINDA SETIA KIRANA,DSK,PTP,21534,4343,1850,24200
01/Jul/2024,CITILINK,JAKARTA,PEKANBARU,QG-0938,1,"  17,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,9768,4343,1698,22400
01/Jul/2024,CITILINK,JAKARTA,PONTIANAK,QG-0410,1,"  12,00 ",PT DINDA SETIA KIRANA,DSK,PTP,10878,4343,2450,13585
01/Jul/2024,CITILINK,JAKARTA,PEKANBARU,QG-0936,3,"  53,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,9768,4343,1698,23600
01/Jul/2024,CITILINK,JAKARTA,PANGKAL PINANG,QG-0970,2,"  23,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,8991,4343,0,16501
01/Jul/2024,CITILINK,JAKARTA,PONTIANAK,QG-0410,4,"  30,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,10878,4343,2450,21600
01/Jul/2024,GARUDA,JAKARTA,BATAM,GA-0152,3,"  24,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,12432,4343,2280,15800
01/Jul/2024,CITILINK,JAKARTA,MEDAN,QG-0912,4,"  39,00 ",PT DINDA SETIA KIRANA,DSK,PTP,9324,4343,2809,16000
01/Jul/2024,CITILINK,JAKARTA,DENPASAR,QG-0684,1,"  15,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,8103,4343,2200,15301
01/Jul/2024,CITILINK,JAKARTA,PONTIANAK,QG-0414,12,"  177,00 ",PT DINDA SETIA KIRANA,DSK,PTP,10878,4343,2450,16700
01/Jul/2024,CITILINK,JAKARTA,BANJARMASIN,QG-0482,17,"  182,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,13542,4343,1367,22900
01/Jul/2024,CITILINK,JAKARTA,TANJUNG PINANG,QG-0974,3,"  45,00 ",PT DINDA SETIA KIRANA,DSK,PTP,10323,4343,2233,12350
01/Jul/2024,CITILINK,JAKARTA,MEDAN,QG-0916,8,"  20,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,9324,4343,2809,20201
01/Jul/2024,CITILINK,JAKARTA,PADANG,QG-0952,3,"  26,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,9768,4343,1621,17701
01/Jul/2024,CITILINK,JAKARTA,BALIK PAPAN,QG-0424,4,"  63,00 ",PT DINDA SETIA KIRANA,DSK,PTP,15984,4343,1258,17200
01/Jul/2024,CITILINK,JAKARTA,KENDARI,QG-0330,5,"  72,00 ",PT DINDA SETIA KIRANA,DSK,PTP,20424,4343,1665,24200
01/Jul/2024,CITILINK,JAKARTA,DENPASAR,QG-0684,20,"  322,00 ",PT DINDA SETIA KIRANA,DSK,PTP,8103,4343,2200,9025
01/Jul/2024,CITILINK,JAKARTA,PALU,QG-0324,3,"  33,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,19203,4343,1499,30450
01/Jul/2024,CITILINK,JAKARTA,PEKANBARU,QG-0938,1,"  15,00 ",PT DINDA SETIA KIRANA,DSK,PTP,9768,4343,1698,13110
01/Jul/2024,CITILINK,JAKARTA,BATAM,QG-0944,8,"  55,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,10545,4343,2280,18900
01/Jul/2024,CITILINK,JAKARTA,TANJUNG PANDAN,QG-0976,8,"  40,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,9213,4343,1976,12100
01/Jul/2024,CITILINK,JAKARTA,MAKASSAR,QG-0212,2,"  29,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,13653,4343,1594,26901
01/Jul/2024,CITILINK,JAKARTA,MEDAN,QG-0916,13,"  64,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,9324,4343,2809,20200
01/Jul/2024,CITILINK,JAKARTA,PONTIANAK,QG-0414,2,"  30,00 ",PT DINDA SETIA KIRANA,DSK,PTP,10878,4343,2450,13585
01/Jul/2024,CITILINK,JAKARTA,PEKANBARU,QG-0938,2,"  27,00 ",PT DINDA SETIA KIRANA,DSK,PTP,9768,4343,1698,13110
01/Jul/2024,CITILINK,JAKARTA,BATAM,QG-0940,5,"  26,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,10545,4343,2280,20550
01/Jul/2024,CITILINK,JAKARTA,DENPASAR,QG-0682,10,"  34,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,8103,4343,2200,16850
01/Jul/2024,CITILINK,JAKARTA,PADANG,QG-0952,6,"  56,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,9768,4343,1621,17701
01/Jul/2024,CITILINK,JAKARTA,TANJUNG PINANG,QG-0974,2,"  22,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,10323,4343,2233,20201
01/Jul/2024,CITILINK,JAKARTA,TARAKAN,QG-0436,2,"  16,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,21534,4343,1850,35301
01/Jul/2024,GARUDA,JAKARTA,BATAM,GA-0152,25,"  343,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,12432,4343,2280,23740
01/Jul/2024,CITILINK,JAKARTA,MEDAN,QG-0918,8,"  119,00 ",PT DINDA SETIA KIRANA,DSK,PTP,9324,4343,2809,11300
01/Jul/2024,CITILINK,JAKARTA,TANJUNG PINANG,QG-0974,1,"  16,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,10323,4343,2233,21700
01/Jul/2024,CITILINK,JAKARTA,BENGKULU,QG-0990,2,"  27,00 ",PT DINDA SETIA KIRANA,DSK,PTP,9213,4343,0,9120
01/Jul/2024,CITILINK,JAKARTA,KENDARI,QG-0330,2,"  25,00 ",PT DINDA SETIA KIRANA,DSK,PTP,20424,4343,1665,24200
01/Jul/2024,CITILINK,JAKARTA,DENPASAR,QG-0684,5,"  37,00 ",PT DINDA SETIA KIRANA,DSK,PTP,8103,4343,2200,9025
01/Jul/2024,CITILINK,JAKARTA,MAKASSAR,QG-0426,18,"  327,00 ",PT DINDA SETIA KIRANA,DSK,PTP,13653,4343,1594,15400
01/Jul/2024,CITILINK,JAKARTA,BANJARMASIN,QG-0482,1,"  14,00 ",PT DINDA SETIA KIRANA,DSK,PTP,13542,4343,1367,14200
01/Jul/2024,CITILINK,JAKARTA,PALANGKARAYA,QG-0452,7,"  89,00 ",PT DINDA SETIA KIRANA,DSK,PTP,10656,4343,1199,16900
01/Jul/2024,CITILINK,JAKARTA,PADANG,QG-0964,1,"  12,00 ",PT DINDA SETIA KIRANA,DSK,PTP,9768,4343,1621,11495
01/Jul/2024,CITILINK,JAKARTA,TANJUNG PANDAN,QG-0976,10,"  50,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,9213,4343,1976,12100
01/Jul/2024,GARUDA,JAKARTA,ACEH,GA-0140,5,"  60,00 ",PT BAYA SKENA MENYALA,BSM,DTD,25752,4343,1210,33580
01/Jul/2024,CITILINK,JAKARTA,TARAKAN,QG-0436,1,"  10,00 ",PT BAYA SKENA MENYALA,BSM,DTD,21534,4343,1850,38300
01/Jul/2024,CITILINK,JAKARTA,MAKASSAR,QG-0426,15,"  246,00 ",PT DINDA SETIA KIRANA,DSK,PTP,13653,4343,1594,15400
01/Jul/2024,GARUDA,JAKARTA,BATAM,GA-0150,3,"  48,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,12432,4343,2280,24200
01/Jul/2024,CITILINK,JAKARTA,MEDAN,QG-0916,6,"  45,00 ",PT FAJRI ABANGDA PRATAMA,FAP,PTP,9324,4343,2809,20201
01/Jul/2024,GARUDA,JAKARTA,TERNATE,GA-0648,6,"  77,00 ",PT BAYA SKENA MENYALA,BSM,DTD,36852,4343,1400,49870
01/Jul/2024,CITILINK,JAKARTA,BALIK PAPAN,QG-0420,5,"  79,00 ",PT DINDA SETIA KIRANA,DSK,PTP,15984,4343,1258,17200
